"DataFlash Configuration Flag","Data Buffer Length"
8,7200
"Elapsed Time","FRONT","REAR","DIFF","TPS","RPM","Front Map","Rear Map"
1663.912,0.96,1.82,0.01,0.0,3699,18.1,18.0
1664.013,0.73,1.54,0.09,0.0,3112,14.1,13.6
1664.113,2.26,3.55,0.02,3.0,2571,13.4,13.3
1664.214,3.32,1.20,0.07,3.4,2692,16.0,15.6
1664.313,3.78,3.06,0.10,4.5,2601,17.8,17.2
1664.414,3.27,4.23,0.07,5.7,2618,19.4,19.0
1664.514,1.81,4.16,-0.04,6.1,2616,20.2,20.4
1664.614,4.03,3.48,-0.03,8.0,2666,21.2,21.4
1664.715,4.33,2.08,0.11,8.8,2711,22.3,21.7
1664.815,4.61,4.63,0.09,11.1,2674,23.2,22.7
1664.915,2.10,4.50,-0.04,12.5,2712,23.5,23.7
1665.016,4.54,2.03,0.04,13.1,2840,24.2,24.0
1665.117,4.64,4.63,0.09,13.5,2829,24.7,24.2
1665.217,3.74,4.54,-0.07,13.5,2955,24.2,24.7
1665.317,4.56,4.06,0.12,14.2,3004,24.8,24.1
1665.418,3.06,4.51,-0.05,13.3,3050,24.3,24.6
1665.517,4.57,4.20,0.14,15.0,3046,24.7,23.9
1665.618,4.23,4.13,-0.05,14.6,3140,24.1,24.4
1665.719,3.47,4.60,0.11,12.7,3137,24.6,23.9
1665.818,4.47,2.14,0.09,12.0,3243,24.1,23.6
1665.919,3.46,4.10,-0.07,11.1,3291,23.4,23.8
1666.020,1.77,4.40,0.08,9.1,3260,23.3,22.8
1666.119,4.11,3.04,0.13,7.7,3298,22.5,21.8
1666.220,3.67,1.23,-0.03,6.8,3351,21.3,21.4
1666.321,2.40,3.80,-0.09,5.3,3322,20.2,20.7
1666.420,1.33,3.34,0.07,3.9,3288,19.3,18.9
1666.521,3.26,2.43,0.09,3.9,3293,18.3,17.9
1666.622,2.82,0.98,-0.03,3.2,3262,17.4,17.6
1666.721,1.24,3.12,-0.02,3.0,3185,17.0,17.2
1666.822,2.84,2.25,0.08,2.3,3166,16.8,16.3
1667.023,3.45,2.77,0.08,2.3,2953,16.0,15.6
1667.123,2.47,2.45,-0.06,2.0,2975,15.7,16.0
1667.224,3.52,2.49,0.08,2.2,2958,15.9,15.4
1667.324,1.93,3.01,-0.04,2.0,2857,15.5,15.7
1667.424,2.70,1.48,0.07,1.9,2835,15.8,15.4
1667.524,1.87,2.94,0.08,1.9,2822,16.1,15.7
1667.625,2.09,3.45,-0.02,2.2,2743,15.8,16.0
1667.725,2.73,1.00,0.05,1.9,2706,16.1,15.8
1667.825,2.87,2.22,0.08,1.9,2630,16.3,15.9
1667.926,2.05,2.87,0.06,1.2,2650,16.4,16.0
1668.026,0.93,2.33,0.02,0.3,2561,15.4,15.3
1668.126,1.07,2.22,0.04,0.3,2438,14.5,14.3
1668.227,1.51,2.18,0.05,0.3,2457,14.0,13.7
1668.327,1.52,2.19,0.07,0.1,2382,13.8,13.4
1668.427,1.24,2.24,0.09,0.0,2350,13.8,13.3
1668.528,0.91,2.33,0.11,0.0,2310,14.0,13.4
1668.628,1.28,2.47,0.15,0.0,2255,14.3,13.4
1668.728,3.27,2.17,0.13,0.3,2233,14.2,13.5
1668.829,2.26,1.67,0.07,0.0,2202,14.1,13.7
1668.930,2.27,0.84,0.01,0.0,2191,14.1,14.0
1669.029,1.87,2.59,-0.02,0.0,2026,14.1,14.3
1669.130,3.64,2.51,0.15,0.1,1876,15.0,14.1
1669.231,2.57,1.07,-0.03,0.0,1930,14.9,15.1
1669.330,1.04,2.59,0.04,0.0,1976,15.3,15.1
1669.431,2.44,2.05,0.11,0.0,1962,15.3,14.7
1669.532,2.63,2.30,-0.05,0.0,1912,15.2,15.5
1669.631,4.02,2.75,0.15,0.3,1817,15.8,15.0
1669.732,2.71,1.55,-0.06,0.0,1834,15.5,15.8
1669.833,2.56,2.89,0.13,0.0,1832,16.0,15.3
1669.933,2.60,1.43,-0.04,0.0,1768,15.3,15.5
1670.033,3.27,2.46,0.10,0.0,1711,15.6,15.0
1670.134,2.12,3.02,-0.06,0.0,1705,15.1,15.5
1670.233,2.40,2.00,0.12,0.3,1823,15.6,14.9
1670.334,2.11,2.73,-0.02,0.5,1822,15.3,15.4
1670.435,3.19,2.96,0.17,1.6,1850,16.6,15.6
1670.535,3.26,1.92,-0.06,1.6,1976,17.3,17.6
1670.635,1.97,3.73,0.09,1.8,1823,18.4,17.9
1670.735,3.35,1.31,0.00,1.6,1851,18.6,18.6
1670.836,1.39,3.51,0.01,1.5,1833,19.0,18.9
1670.936,3.17,2.10,0.09,1.5,1896,19.0,18.5
1671.036,2.08,3.25,-0.07,1.5,1865,18.7,19.1
1671.137,3.41,3.08,0.13,2.0,1869,19.2,18.5
1671.238,3.50,2.46,-0.10,2.2,1912,19.0,19.6
1671.337,1.98,3.88,0.09,2.6,1895,19.7,19.2
1671.438,3.61,2.14,0.08,3.1,1994,19.8,19.4
1671.538,3.23,4.08,-0.12,3.4,2036,19.9,20.6
1671.638,2.87,4.13,0.14,3.5,1989,21.0,20.2
1671.739,3.72,2.43,0.08,3.5,2055,20.7,20.2
1671.839,3.67,2.88,-0.13,3.7,2093,20.4,21.1
1671.939,1.47,3.88,0.01,3.5,2058,20.7,20.6
1672.040,4.00,3.78,0.14,3.8,2085,20.9,20.1
1672.140,3.71,2.15,0.03,3.9,2167,20.3,20.2
1672.240,3.98,1.83,-0.11,5.5,2220,20.6,21.2
1672.341,3.60,3.98,-0.13,6.0,2283,21.1,21.8
1672.442,2.30,4.11,-0.02,5.5,2231,21.6,21.7
1672.541,1.66,4.30,0.09,7.0,2253,22.2,21.7
1672.642,1.92,4.43,0.14,8.7,2298,23.0,22.2
1672.743,2.41,4.51,0.15,9.1,2344,23.6,22.8
1672.842,2.91,4.54,0.14,9.7,2371,23.9,23.1
1672.943,2.15,4.49,0.10,10.3,2436,24.0,23.5
1673.044,1.89,4.45,0.05,10.7,2461,24.1,23.8
1673.143,2.95,4.48,0.03,11.8,2528,24.2,24.1
1673.244,4.58,3.45,0.04,12.3,2643,24.5,24.3
1673.345,4.52,2.34,0.12,12.9,2692,24.8,24.1
1673.444,4.65,4.64,0.09,13.1,2694,25.0,24.5
1673.545,2.15,4.52,-0.04,13.1,2749,24.5,24.8
1673.646,4.54,1.98,0.05,13.4,2858,24.8,24.6
1673.745,4.52,4.63,0.08,13.5,2868,25.1,24.6
1673.846,4.57,4.14,-0.07,14.5,2982,24.5,24.9
1673.946,4.63,4.63,0.09,16.4,2994,25.1,24.6
1674.047,4.59,3.06,-0.05,17.1,3124,24.8,25.1
1674.147,2.60,4.61,0.03,18.0,3092,25.3,25.2
1674.247,4.60,3.16,0.08,18.4,3220,25.4,25.0
1674.348,4.62,4.47,-0.06,19.5,3210,25.2,25.5
1674.449,2.83,4.59,0.06,18.8,3174,25.6,25.2
1674.548,4.63,4.57,0.10,19.6,3331,25.5,25.0
1674.649,4.55,1.95,0.02,14.6,3419,25.0,24.9
1674.750,4.34,2.54,-0.09,12.7,3427,24.1,24.6
1674.849,3.76,4.02,-0.09,13.8,3557,23.5,24.1
1674.950,3.40,4.39,-0.05,12.9,3608,23.2,23.5
1675.051,3.80,3.92,-0.03,12.6,3668,23.0,23.2
1675.150,4.22,3.37,-0.02,14.1,3730,23.2,23.3
1675.251,4.52,1.71,0.01,15.2,3788,23.5,23.4
1675.351,4.57,3.34,0.04,16.4,3835,23.8,23.6
1675.451,4.56,4.60,0.02,17.6,3874,24.1,24.0
1675.552,2.25,4.58,-0.05,18.5,3925,24.0,24.3
1675.652,4.60,2.01,0.02,19.4,4003,24.4,24.4
1675.752,4.64,4.69,0.03,19.9,3979,24.7,24.5
1675.853,2.14,4.60,-0.05,19.8,3968,24.5,24.8
1675.954,4.60,2.07,0.01,19.8,4023,24.8,24.7
1676.053,4.64,4.62,0.03,19.6,4054,24.9,24.7
1676.154,3.54,4.59,-0.08,19.4,4155,24.4,24.9
1676.255,4.61,4.27,0.06,20.7,4166,24.7,24.4
1676.354,2.69,4.54,-0.07,15.4,4277,24.1,24.5
1676.455,4.37,3.30,0.08,11.4,4237,23.6,23.1
1676.556,3.27,3.53,-0.10,10.2,4305,22.1,22.6
1676.655,1.88,1.36,0.00,0.5,4126,19.1,19.1
1676.756,0.76,1.31,0.01,0.0,3613,14.4,14.4
1676.857,1.52,0.98,0.04,0.1,3004,12.1,11.9
1676.956,1.47,1.91,0.06,0.0,2623,11.7,11.4
1677.057,1.99,2.18,0.09,0.0,2272,12.0,11.6
1677.157,2.07,1.31,0.04,0.0,1989,12.4,12.2
1677.257,1.23,2.35,-0.02,0.0,1797,13.3,13.4
1677.358,2.42,1.08,0.05,0.0,1679,14.4,14.1
1677.458,4.06,2.68,0.09,0.0,1593,15.2,14.7
1677.559,1.41,2.60,-0.06,0.0,1506,15.3,15.6
1677.659,2.89,1.75,-0.05,0.0,1519,15.9,16.2
1677.759,2.47,1.85,0.09,0.0,1502,16.3,15.8
1677.860,4.16,2.91,0.09,0.0,1468,16.6,16.1
1677.960,1.28,2.72,-0.04,0.0,1443,16.3,16.5
1678.060,2.70,4.02,-0.07,0.0,1445,16.3,16.7
1678.160,2.67,1.17,0.07,0.0,1471,16.7,16.3
1678.261,2.55,2.31,0.10,0.0,1385,16.7,16.2
1678.361,3.33,3.22,0.09,0.0,1461,17.0,16.5
1678.462,1.31,2.82,-0.03,0.0,1380,16.7,16.8
1678.562,2.39,3.01,-0.05,0.0,1412,16.6,16.9
1678.662,3.04,1.87,0.00,0.0,1378,16.9,16.9
1678.763,2.67,1.31,0.08,0.0,1380,17.1,16.6
1678.863,2.58,2.35,0.08,0.0,1400,17.1,16.7
1678.963,3.09,2.79,0.06,0.0,1356,17.1,16.8
1679.064,1.34,2.96,-0.01,0.0,1422,17.0,17.1
1679.164,2.14,2.53,-0.06,0.0,1435,16.7,17.0
1679.264,3.06,2.31,-0.05,0.0,1390,16.8,17.1
1679.365,2.62,1.27,0.08,0.0,1425,17.0,16.5
1679.466,2.56,2.29,0.08,0.0,1367,17.0,16.5
1679.565,2.85,2.74,0.06,0.0,1366,17.0,16.7
1679.666,1.80,3.17,0.03,0.0,1371,17.2,17.0
1679.767,1.43,2.70,-0.04,0.0,1346,16.8,17.0
1679.867,2.61,4.10,-0.05,0.0,1413,16.8,17.0
1679.967,2.88,1.34,0.03,0.0,1399,17.0,16.9
1680.067,2.54,1.83,0.10,0.0,1415,17.0,16.5
1680.167,2.68,2.57,0.08,0.0,1364,17.0,16.6
1680.268,2.91,3.33,0.08,0.0,1386,17.3,16.9
1680.367,1.32,2.83,-0.02,0.0,1383,16.9,17.0
1680.468,2.17,2.58,-0.04,0.0,1374,16.9,17.1
1680.569,3.10,2.37,-0.04,0.0,1396,17.1,17.3
1680.669,2.83,1.25,0.05,0.0,1365,17.2,16.9
1680.769,2.62,1.66,0.08,0.0,1339,17.3,16.8
1680.870,2.67,2.56,0.07,0.0,1397,17.3,16.9
1680.970,3.38,3.31,0.08,0.0,1374,17.4,17.0
1681.070,1.32,2.79,-0.04,0.0,1405,16.9,17.1
1681.171,2.24,2.58,-0.04,0.0,1393,16.9,17.1
1681.271,3.15,2.65,-0.04,0.0,1366,17.1,17.3
1681.371,2.70,1.24,0.08,0.0,1423,17.2,16.7
1681.472,2.60,2.00,0.09,0.0,1325,17.3,16.8
1681.572,2.70,2.58,0.07,0.7,1304,17.3,16.9
1681.673,4.26,3.04,0.06,0.0,1340,17.5,17.1
1681.773,1.45,3.08,-0.01,0.0,1355,17.3,17.3
1681.873,2.03,2.52,-0.07,0.0,1400,16.8,17.1
1681.974,3.12,3.00,-0.06,0.0,1388,17.0,17.4
1682.074,2.87,1.29,0.05,0.0,1366,17.2,17.0
1682.174,2.61,1.84,0.09,0.0,1381,17.3,16.9
1682.275,2.73,2.62,0.08,0.0,1357,17.3,16.9
1682.375,2.58,3.33,0.08,0.0,1393,17.5,17.1
1682.475,1.34,2.90,-0.01,0.0,1348,17.1,17.2
1682.576,2.29,2.57,-0.03,0.0,1398,17.0,17.2
1682.676,3.11,2.10,-0.02,0.0,1381,17.2,17.3
1682.776,2.80,1.23,0.07,0.0,1380,17.3,16.9
1682.877,2.55,2.18,0.09,0.0,1398,17.3,16.8
1682.977,2.78,2.70,0.07,0.0,1280,17.2,16.8
1683.077,3.71,2.96,0.05,0.0,1287,17.4,17.1
1683.178,3.87,3.54,0.05,0.0,1231,17.7,17.4
1683.279,2.16,3.51,0.03,0.0,1253,18.0,17.8
1683.378,1.66,3.55,0.02,0.7,1253,18.5,18.4
1683.479,2.18,3.16,-0.05,0.8,1331,18.8,19.1
1683.579,3.61,2.60,-0.04,0.7,1461,19.2,19.5
1683.679,3.31,1.50,0.08,0.8,1399,19.6,19.1
1683.780,3.19,2.78,0.10,0.9,1409,19.8,19.2
1683.880,3.86,3.80,0.08,1.9,1334,20.2,19.7
1683.980,1.68,3.86,-0.03,1.9,1428,20.6,20.8
1684.081,3.82,3.34,-0.11,1.9,1607,20.5,21.1
1684.180,3.50,2.82,0.14,2.0,1649,20.8,20.1
1684.281,1.71,3.94,0.03,2.3,1575,21.0,20.9
1684.382,4.04,1.99,-0.04,3.9,1738,21.2,21.4
1684.482,4.62,4.53,0.13,5.4,1742,22.5,21.8
1684.582,4.38,2.19,-0.05,7.4,1900,22.5,22.8
1684.683,2.03,4.40,-0.03,9.2,1945,23.4,23.6
1684.783,4.65,4.64,0.15,10.3,2084,24.4,23.6
1684.884,4.47,3.75,0.08,10.7,2272,24.1,23.7
1684.984,4.47,2.80,0.03,11.2,2390,24.2,24.0
1685.084,4.49,3.21,0.01,11.6,2500,24.3,24.2
1685.185,4.61,4.59,0.02,11.6,2570,24.5,24.3
1685.285,2.00,4.51,-0.02,12.6,2701,24.4,24.5
1685.385,4.59,3.34,-0.04,13.3,2868,24.5,24.7
1685.485,4.63,4.65,0.10,13.5,2919,24.9,24.3
1685.586,4.52,3.38,-0.06,13.7,3146,24.3,24.7
1685.686,2.72,4.57,0.07,13.7,3148,24.7,24.3
1685.786,4.57,4.04,0.12,15.6,3288,24.5,23.9
1685.887,4.54,1.89,0.02,14.2,3449,24.1,24.0
1685.987,4.50,2.08,-0.07,14.5,3552,23.9,24.3
1686.088,3.36,1.48,-0.09,5.0,3654,23.3,23.8
1686.188,1.34,0.47,-0.05,0.0,3553,18.0,18.3
1686.288,0.63,1.61,0.02,0.0,2969,14.1,14.0
1686.389,1.28,2.00,0.01,0.5,2402,12.8,12.8
1686.489,1.40,2.96,0.03,1.8,2347,14.1,13.9
1686.589,1.59,3.34,0.04,2.7,2415,15.8,15.5
1686.690,2.73,4.23,0.01,4.2,2608,17.2,17.1
1686.790,3.23,4.19,0.00,5.1,2380,18.7,18.7
1686.890,3.65,3.07,0.00,5.3,2481,19.7,19.7
1686.991,4.14,1.96,0.01,7.6,2553,20.8,20.8
1687.090,4.27,1.65,0.02,8.3,2557,21.9,21.8
1687.191,4.39,2.96,0.06,9.6,2583,22.7,22.4
1687.292,4.61,4.62,0.05,11.1,2586,23.5,23.2
1687.392,2.03,4.51,-0.01,12.0,2646,23.8,23.9
1687.492,4.23,4.70,-0.04,13.0,2755,24.0,24.3
1687.593,4.50,2.47,0.11,12.2,2803,24.5,23.9
1687.693,4.35,4.64,0.08,12.5,2821,24.7,24.3
1687.793,4.19,4.64,-0.06,13.4,2906,24.2,24.6
1687.894,4.56,4.19,0.13,13.8,2866,24.6,23.9
1687.994,2.53,4.46,-0.04,11.6,2974,24.1,24.3
1688.094,4.48,3.53,0.14,11.8,3057,24.4,23.6
1688.195,3.26,4.45,-0.05,11.5,3097,23.8,24.1
1688.295,4.56,4.35,0.15,11.6,3103,24.2,23.3
1688.395,4.37,2.36,-0.03,11.4,3184,23.6,23.7
1688.496,1.73,4.47,0.03,11.1,3166,23.7,23.5
1688.596,4.48,3.86,0.14,11.4,3218,23.8,23.0
1688.696,4.34,1.66,-0.01,11.1,3309,23.2,23.3
1688.797,3.18,4.42,-0.08,11.1,3340,22.9,23.4
1688.897,1.92,4.48,0.09,10.8,3331,23.3,22.8
1688.998,4.52,4.42,0.15,11.1,3372,23.3,22.5
1689.098,4.05,2.74,0.08,8.0,3393,22.5,22.1
1689.198,2.69,0.95,-0.05,2.7,3412,19.9,20.1
1689.299,1.15,2.27,-0.04,0.1,3155,16.2,16.4
1689.399,1.67,1.03,0.04,0.0,2695,13.7,13.4
1689.499,1.84,0.80,0.02,0.0,2288,12.8,12.7
1689.600,1.58,2.04,-0.03,0.0,1924,12.8,12.9
1689.700,2.20,1.85,0.10,0.0,1690,13.7,13.1
1689.800,1.65,2.91,0.08,0.0,1532,14.8,14.3
1689.901,1.92,2.44,-0.04,0.0,1475,15.1,15.3
1690.000,3.00,2.16,-0.04,0.0,1406,15.8,16.1
1690.101,2.49,1.42,0.09,0.0,1469,16.3,15.8
1690.202,2.56,2.40,0.08,0.0,1351,16.5,16.1
1690.301,4.17,2.90,0.07,0.0,1364,16.8,16.4
1690.402,1.60,3.08,0.01,0.0,1347,16.8,16.8
1690.503,1.48,2.65,-0.04,0.0,1333,16.6,16.8
1690.602,2.47,3.36,-0.03,0.0,1348,16.6,16.8
1690.703,2.91,1.52,0.02,0.0,1416,16.9,16.8
1690.804,2.54,1.49,0.10,0.0,1395,16.9,16.4
1690.903,2.59,2.49,0.08,0.0,1434,16.7,16.3
1691.004,3.47,3.29,0.08,0.0,1342,17.0,16.6
1691.105,1.40,3.01,0.01,0.0,1314,16.9,16.8
1691.205,1.67,2.56,-0.04,0.0,1361,16.7,16.9
1691.305,2.64,4.12,-0.03,0.0,1355,16.8,16.9
1691.406,2.96,1.56,0.03,0.0,1366,17.0,16.8
1691.505,2.58,1.37,0.10,0.0,1398,17.0,16.4
1691.606,2.54,2.38,0.08,0.0,1365,16.9,16.4
1691.707,4.11,3.08,0.08,0.0,1381,17.0,16.6
1691.807,1.30,2.85,-0.02,0.0,1391,16.7,16.8
1691.907,2.11,2.49,-0.05,0.0,1401,16.5,16.7
1692.008,3.01,2.05,-0.04,0.0,1408,16.7,16.9
1692.107,2.60,1.24,0.07,0.0,1423,16.8,16.4
1692.208,2.52,2.32,0.08,0.0,1392,16.8,16.3
1692.309,2.72,2.64,0.06,0.0,1276,17.0,16.6
1692.408,4.02,3.16,0.07,0.0,1350,17.3,16.9
1692.510,1.66,3.16,0.01,0.0,1304,17.1,17.0
1692.610,1.43,2.66,-0.05,0.0,1344,16.8,17.1
1692.710,2.18,2.54,-0.03,0.0,1336,16.9,17.1
1692.811,3.06,3.21,-0.04,0.0,1355,17.0,17.3
1692.912,2.83,1.28,0.05,0.0,1364,17.1,16.8
1693.011,2.53,1.65,0.09,0.0,1387,17.1,16.5
1693.111,2.58,2.42,0.07,0.0,1296,17.0,16.6
1693.211,2.76,2.68,0.05,0.0,1309,17.1,16.9
1693.312,2.85,3.36,0.07,0.0,1348,17.4,17.0
1693.413,1.38,3.01,0.00,0.0,1294,17.1,17.1
1693.512,1.80,2.54,-0.05,0.0,1383,16.7,17.0
1693.613,2.93,3.56,-0.05,0.1,1394,16.9,17.2
1693.714,3.00,1.61,0.01,0.0,1317,17.0,16.9
1693.813,2.60,1.36,0.09,0.0,1397,17.1,16.6
1693.914,2.54,2.31,0.08,0.0,1367,17.0,16.6
1694.015,3.23,2.76,0.06,0.0,1375,17.0,16.7
1694.114,2.13,3.26,0.04,0.0,1334,17.1,16.9
1694.215,1.37,2.72,-0.04,0.0,1365,16.8,17.0
1694.316,2.25,2.53,-0.03,0.0,1377,16.8,17.0
1694.416,3.03,3.71,-0.04,0.0,1306,17.0,17.2
1694.516,2.83,1.26,0.06,0.0,1400,17.2,16.9
1694.617,2.59,1.55,0.09,0.0,1342,17.1,16.6
1694.717,2.56,2.39,0.08,0.0,1350,17.1,16.7
1694.817,4.13,2.91,0.07,0.0,1367,17.2,16.8
1694.918,2.00,3.27,0.03,0.0,1302,17.1,17.0
1695.018,1.46,2.62,-0.06,0.0,1402,16.7,17.0
1695.118,2.38,2.75,-0.04,0.0,1350,16.8,17.0
1695.219,3.09,2.18,-0.02,0.0,1354,17.0,17.1
1695.319,2.85,1.28,0.04,0.0,1335,17.2,16.9
1695.419,2.63,1.42,0.07,0.0,1314,17.2,16.8
1695.520,2.56,2.36,0.07,0.0,1391,17.2,16.8
1695.620,2.79,2.73,0.05,0.0,1321,17.1,16.8
1695.720,3.56,3.34,0.06,0.0,1287,17.3,17.0
1695.821,1.31,2.83,-0.03,0.0,1375,16.9,17.1
1695.921,1.73,2.57,-0.04,0.0,1308,16.8,17.0
1696.021,2.46,3.09,-0.02,0.0,1306,16.9,17.0
1696.122,3.13,2.31,0.00,0.0,1341,17.1,17.1
1696.222,2.83,1.27,0.06,0.0,1349,17.2,16.8
1696.323,2.55,1.61,0.09,0.0,1350,17.1,16.6
1696.422,2.54,2.38,0.08,0.0,1325,17.0,16.6
1696.523,2.88,2.74,0.05,0.0,1341,17.1,16.8
1696.623,3.77,3.38,0.06,0.0,1265,17.3,16.9
1696.723,1.86,3.23,0.02,0.0,1289,17.3,17.1
1696.824,1.36,2.83,-0.02,0.0,1298,17.1,17.2
1696.925,1.89,2.54,-0.03,0.0,1309,17.0,17.1
1697.025,2.67,4.13,-0.02,0.0,1366,17.0,17.2
1697.125,3.05,1.85,0.02,0.0,1341,17.2,17.1
1697.226,2.78,1.28,0.07,0.0,1320,17.2,16.8
1697.325,2.56,1.59,0.08,0.0,1343,17.2,16.8
1697.426,2.54,2.29,0.06,0.0,1312,17.2,16.8
1697.527,2.75,2.69,0.05,0.0,1308,17.1,16.8
1697.626,2.87,3.31,0.07,0.0,1356,17.4,17.0
1697.727,1.34,2.93,0.00,0.0,1313,17.0,17.0
1697.828,1.81,2.53,-0.04,0.0,1363,16.8,17.0
1697.927,2.41,2.64,-0.02,0.0,1322,17.0,17.1
1698.028,3.11,2.53,-0.01,0.0,1369,17.3,17.3
1698.129,2.68,1.21,0.08,0.0,1395,17.2,16.7
1698.228,2.48,2.10,0.10,0.0,1396,17.0,16.5
1698.329,2.68,2.61,0.07,0.0,1314,17.0,16.6
1698.430,3.15,2.84,0.05,0.0,1264,17.2,16.9
1698.529,4.38,3.13,0.04,0.0,1225,17.3,17.0
1698.630,1.45,2.99,-0.03,0.0,1376,17.1,17.2
1698.831,2.21,2.55,-0.03,0.0,1384,17.0,17.2
1698.931,3.13,2.85,-0.04,0.0,1333,17.0,17.2
1699.032,2.83,1.29,0.04,0.0,1359,17.2,16.9
1699.131,2.72,1.28,0.06,0.0,1293,17.2,16.9
1699.232,2.52,2.11,0.07,0.0,1352,17.2,16.7
1699.333,2.71,2.64,0.06,0.0,1406,17.1,16.8
1699.432,3.05,3.35,0.07,0.0,1328,17.2,16.9
1699.533,1.35,2.90,-0.01,0.0,1329,16.9,16.9
1699.633,1.58,2.59,-0.02,0.0,1320,16.8,16.9
1699.734,2.41,3.18,-0.01,0.0,1382,16.8,16.9
1699.835,3.08,2.15,0.01,0.0,1326,16.9,16.9
1699.934,3.04,1.63,0.02,0.0,1269,17.1,17.0
1700.035,2.67,1.25,0.08,0.0,1346,17.2,16.8
1700.135,2.56,1.89,0.08,0.0,1302,17.2,16.8
1700.235,2.58,2.44,0.06,0.0,1338,17.1,16.8
1700.336,3.48,2.80,0.05,0.0,1324,17.1,16.8
1700.436,1.91,3.19,0.03,0.0,1337,17.1,17.0
1700.536,1.32,2.90,-0.01,0.0,1293,17.0,17.0
1700.637,1.70,2.56,-0.03,0.0,1316,16.8,17.0
1700.738,2.42,2.99,-0.01,0.0,1354,17.0,17.0
1700.837,3.14,2.75,0.00,0.0,1329,17.1,17.1
1700.938,2.90,1.39,0.06,0.0,1326,17.1,16.8
1701.039,2.62,1.36,0.09,0.0,1338,17.2,16.7
1701.138,2.52,2.01,0.07,0.0,1310,17.2,16.8
1701.239,2.61,2.48,0.06,0.0,1265,17.1,16.8
1701.340,2.95,2.87,0.06,0.0,1309,17.3,17.0
1701.439,2.39,3.67,0.06,0.7,1360,18.2,17.9
1701.540,2.52,3.01,-0.09,0.7,1588,17.8,18.3
1701.641,2.34,1.73,0.10,0.0,1703,17.5,16.9
1701.740,3.26,3.01,0.10,0.0,1515,16.9,16.3
1701.841,1.30,2.72,-0.02,0.0,1389,16.3,16.4
1701.942,2.14,2.44,-0.03,0.0,1363,16.3,16.5
1702.042,3.01,3.12,-0.04,0.0,1378,16.6,16.8
1702.142,2.88,1.40,0.03,0.0,1334,16.8,16.6
1702.243,2.59,1.37,0.08,0.0,1341,16.9,16.4
1702.343,2.48,2.02,0.07,0.0,1317,17.0,16.6
1702.443,2.57,2.35,0.05,0.0,1250,17.1,16.9
1702.544,2.69,2.62,0.04,0.0,1305,17.2,17.0
1702.643,3.82,3.18,0.06,0.0,1354,17.3,17.0
1702.744,1.72,3.16,0.02,0.0,1286,17.1,17.0
1702.844,1.34,2.76,-0.02,0.0,1315,16.8,17.0
1702.945,1.89,2.54,-0.03,0.0,1280,16.8,17.0
1703.045,2.85,3.92,-0.04,0.0,1333,16.8,17.0
1703.145,2.96,1.63,0.02,0.0,1360,17.0,16.9
1703.246,2.90,1.35,0.03,0.0,1260,17.1,16.9
1703.346,2.61,1.38,0.07,0.0,1327,17.1,16.8
1703.446,2.49,2.12,0.06,0.0,1328,17.1,16.7
1703.547,2.65,2.58,0.05,0.0,1323,17.0,16.7
1703.648,4.25,3.09,0.06,0.0,1318,17.2,16.8
1703.747,3.61,3.44,0.04,0.0,1219,17.2,16.9
1703.848,1.61,3.11,0.00,0.0,1299,17.1,17.1
1703.949,1.34,2.89,-0.01,0.0,1251,17.1,17.1
1704.048,1.74,2.53,-0.03,0.0,1326,16.9,17.0
1704.149,2.32,2.54,-0.01,0.0,1263,17.1,17.1
1704.250,2.94,4.08,-0.01,0.0,1317,17.3,17.4
1704.349,3.31,2.46,0.03,0.0,1299,17.5,17.4
1704.450,3.13,1.39,0.10,0.4,1349,17.9,17.4
1704.551,3.02,2.36,0.14,0.7,1405,18.5,17.7
1704.650,3.78,3.69,0.11,0.9,1510,18.9,18.3
1704.751,1.76,3.12,-0.07,0.8,1456,18.4,18.7
1704.852,3.29,1.57,-0.02,0.8,1582,18.8,18.8
1704.951,3.05,2.86,0.12,0.8,1573,18.8,18.1
1705.052,1.42,3.17,-0.02,0.8,1576,18.5,18.6
1705.153,3.20,1.42,0.00,0.8,1626,18.4,18.4
1705.252,3.26,3.09,0.12,1.1,1611,18.7,18.0
1705.353,1.52,3.35,-0.03,0.9,1544,18.8,19.0
1705.454,3.36,1.46,0.00,1.2,1645,19.1,19.1
1705.553,3.75,3.36,0.12,1.4,1662,19.3,18.7
1705.654,2.61,3.14,-0.11,1.2,1653,18.6,19.2
1705.755,3.31,1.48,0.06,1.4,1573,19.3,18.9
1705.854,3.40,3.14,0.10,1.6,1401,19.8,19.2
1705.955,2.53,3.99,0.05,1.9,1452,20.3,20.0
1706.055,2.81,3.46,-0.11,2.2,1547,19.9,20.5
1706.155,3.67,1.57,0.04,2.3,1580,20.7,20.5
1706.256,3.90,3.85,0.11,2.4,1562,21.1,20.5
1706.356,1.92,3.61,-0.10,2.2,1549,20.6,21.2
1706.457,3.81,1.98,-0.03,2.3,1566,21.0,21.2
1706.558,3.48,3.12,0.12,1.8,1500,21.1,20.4
1706.657,2.63,4.01,0.06,1.6,1469,21.1,20.7
1706.758,2.35,3.31,-0.10,1.5,1447,20.1,20.7
1706.858,3.80,2.57,-0.05,1.6,1481,20.5,20.8
1706.958,3.41,1.86,0.11,1.8,1473,20.7,20.1
1707.059,3.69,3.63,0.09,1.6,1455,20.7,20.2
1707.160,1.60,3.67,-0.03,1.6,1440,20.5,20.7
